id,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
21212082,West Town,60622,41.89611,-87.67236,Condominium,Private room,4,1,1,1,$55.00 ,99
21213570,Lake View,60657,41.94128,-87.64728,Condominium,Private room,2,1,1,1,$300.00 ,100
21214671,Logan Square,60647,41.91581,-87.6808,House,Entire home/apt,6,1,3,4,$179.00 ,100
21216556,Uptown,60640,41.9628,-87.64925,Apartment,Entire home/apt,5,2,2,3,$135.00 ,92
21216616,Lake View,60657,41.94051,-87.66558,Apartment,Entire home/apt,8,2.5,4,4,$260.00 ,94
21218377,Lake View,60657,41.94175,-87.66589,Apartment,Entire home/apt,6,2.5,3,3,$200.00 ,100
21218766,Lincoln Park,60614,41.92363,-87.63755,Apartment,Entire home/apt,2,1,0,1,$78.00 ,100
21219773,Near West Side,60661,41.8865,-87.6438,Apartment,Entire home/apt,2,1,1,1,$195.00 ,100
21219973,Grand Boulevard,60653,41.81577,-87.62057,Apartment,Shared room,2,1,1,1,$100.00 ,75
21220279,Grand Boulevard,60653,41.81509,-87.62184,Apartment,Private room,2,1,1,1,$35.00 ,82
21225449,Lake View,60613,41.95828,-87.66552,Apartment,Private room,2,1,1,1,$65.00 ,96
21229568,Lower West Side,60608,41.85633,-87.66434,Apartment,Entire home/apt,2,1,1,1,$42.00 ,100
21230704,West Town,60642,41.89202,-87.6615,Apartment,Entire home/apt,10,4,5,5,$628.00 ,98
21231053,Humboldt Park,60651,41.90416,-87.71018,Cave,Shared room,1,2,1,1,$20.00 ,
21239947,South Lawndale,60608,41.85305,-87.69476,Apartment,Private room,2,1,1,1,$60.00 ,
21240082,Edgewater,60640,41.98035,-87.67369,Apartment,Private room,2,1,1,1,$45.00 ,99
21241033,West Town,60622,41.89746,-87.68277,Apartment,Private room,1,1,1,1,$41.00 ,92
21245329,Humboldt Park,60647,41.91253,-87.71612,Townhouse,Private room,2,1,1,1,$54.00 ,98
21250973,Rogers Park,60626,42.0113,-87.66265,House,Private room,1,2.5,1,1,$49.00 ,99
21251720,Lincoln Park,60614,41.91475,-87.64105,Apartment,Entire home/apt,2,1.5,1,1,$179.00 ,
21252520,Lincoln Park,60614,41.92185,-87.65226,Condominium,Private room,4,1,1,2,$185.00 ,92
21252535,Rogers Park,60626,42.01148,-87.66314,House,Private room,2,2.5,1,1,$40.00 ,97
21254509,Rogers Park,60626,42.01004,-87.66287,House,Private room,1,2.5,1,1,$50.00 ,97
21254658,Rogers Park,60626,42.0111,-87.66455,House,Private room,2,2.5,1,1,$55.00 ,97
21260476,Uptown,60640,41.96839,-87.653,Guest suite,Entire home/apt,5,2,2,2,$200.00 ,99
21262506,Near West Side,60607,41.86732,-87.66102,Condominium,Entire home/apt,4,2,2,2,$175.00 ,99
21263727,Rogers Park,60626,42.01,-87.66465,House,Private room,2,2.5,1,1,$35.00 ,96
21263821,Rogers Park,60626,42.01154,-87.66275,House,Private room,1,2.5,1,1,$32.00 ,96
21267611,Loop,60606,41.88417,-87.63557,Apartment,Entire home/apt,4,1,1,2,$175.00 ,100
21272387,Logan Square,60647,41.92796,-87.70536,Guest suite,Entire home/apt,2,1,0,1,$110.00 ,98
21274062,Irving Park,60618,41.95921,-87.71799,House,Shared room,1,1,1,2,$17.00 ,95
21274119,Irving Park,60618,41.95924,-87.71692,House,Shared room,1,1,1,2,$23.00 ,93
21275777,Edgewater,60640,41.97645,-87.66612,Apartment,Private room,2,1,1,1,$38.00 ,100
21278246,Loop,60601,41.88614,-87.63039,Serviced apartment,Entire home/apt,4,1,1,2,$185.00 ,80
21278768,Lake View,60657,41.93415,-87.65583,Condominium,Entire home/apt,5,2,2,3,$45.00 ,94
21281246,Lake View,60613,41.95439,-87.64921,Apartment,Private room,1,1,1,1,$80.00 ,
21282070,Irving Park,60641,41.94151,-87.73058,Apartment,Entire home/apt,2,1,1,1,$90.00 ,98
21283014,Logan Square,60647,41.9289,-87.72308,Apartment,Entire home/apt,4,1,2,3,$100.00 ,89
21289942,Lower West Side,60608,41.85564,-87.67578,Apartment,Entire home/apt,4,1,2,2,$52.00 ,100
21291521,Humboldt Park,60647,41.91255,-87.71782,Townhouse,Private room,2,1.5,1,1,$49.00 ,97
21293450,Logan Square,60647,41.92761,-87.71993,House,Entire home/apt,6,2.5,2,3,$160.00 ,99
21294162,West Town,60622,41.91192,-87.67574,Condominium,Entire home/apt,6,1,3,3,$111.00 ,98
21296488,West Town,60647,41.91286,-87.69086,Apartment,Entire home/apt,4,1,1,1,$90.00 ,100
21297292,Lake View,60657,41.9424,-87.65159,Townhouse,Private room,1,1,1,1,$95.00 ,100
21297496,Lake View,60613,41.94661,-87.66286,Apartment,Private room,2,1,2,1,$55.00 ,
21309064,Near South Side,60605,41.8632,-87.62483,Condominium,Entire home/apt,4,2,2,2,$150.00 ,100
21313708,Brighton Park,60632,41.80972,-87.69028,Apartment,Entire home/apt,4,1,2,2,$69.00 ,97
21321497,Logan Square,60647,41.92584,-87.70169,Apartment,Entire home/apt,16,4,8,8,"$1,000.00 ",100
21325240,Lake View,60657,41.94099,-87.66101,Apartment,Entire home/apt,2,1,1,1,$75.00 ,100
21325536,West Town,60622,41.90301,-87.68021,Apartment,Entire home/apt,5,1,2,2,$129.00 ,
21340569,Near West Side,60612,41.87314,-87.68833,Condominium,Entire home/apt,6,1,3,4,$130.00 ,99
21342873,Logan Square,60614,41.92333,-87.67692,Apartment,Entire home/apt,5,1,2,4,$165.00 ,96
21352802,Loop,60601,41.8881,-87.61774,Apartment,Entire home/apt,2,1,0,1,$125.00 ,90
21354514,Lincoln Park,60614,41.91614,-87.65267,House,Entire home/apt,14,4.5,4,9,$895.00 ,98
21356462,Lake View,60657,41.94163,-87.65967,House,Entire home/apt,2,1,1,1,$119.00 ,99
21356640,Near North Side,60610,41.90578,-87.62832,Condominium,Entire home/apt,2,1,1,1,$185.00 ,
21358050,Lake View,60657,41.93912,-87.64821,Condominium,Entire home/apt,4,2,2,4,$100.00 ,100
21358820,Rogers Park,60626,42.00362,-87.65883,Condominium,Entire home/apt,2,1,1,1,$60.00 ,92
21359071,Near North Side,60610,41.90143,-87.62592,Apartment,Entire home/apt,2,1,0,1,$110.00 ,96
21366482,Rogers Park,60626,42.00587,-87.67008,Apartment,Private room,2,1,1,1,$40.00 ,100
21368231,Lake View,60657,41.94708,-87.65046,Condominium,Private room,2,1,1,1,$75.00 ,99
21368570,Lake View,60613,41.94643,-87.66095,Apartment,Private room,4,1,1,1,$75.00 ,98
21369512,Lake View,60657,41.93339,-87.64809,Apartment,Entire home/apt,2,1,0,1,$70.00 ,93
21377351,Edgewater,60640,41.97757,-87.66275,Apartment,Entire home/apt,3,1,1,1,$75.00 ,93
21378791,Hyde Park,60615,41.79845,-87.6043,Apartment,Entire home/apt,6,1,2,4,$150.00 ,100
21379196,Lincoln Square,60625,41.97772,-87.69029,Apartment,Private room,2,1,1,1,$45.00 ,97
21380109,Armour Square,60616,41.84862,-87.63412,House,Entire home/apt,16,2,5,9,$200.00 ,87
21390692,Grand Boulevard,60653,41.81777,-87.61877,Condominium,Entire home/apt,6,2,3,3,$150.00 ,95
21398720,North Center,60618,41.9454,-87.68508,Apartment,Entire home/apt,6,1,3,3,$175.00 ,97
21398801,Gage Park,60632,41.79357,-87.70178,Apartment,Private room,4,1,1,2,$45.00 ,94
21400476,Loop,60605,41.8701,-87.62644,Serviced apartment,Entire home/apt,6,1,2,2,$150.00 ,95
21401178,Lincoln Square,60640,41.96824,-87.67977,Apartment,Private room,2,1,1,1,$75.00 ,97
21412083,Logan Square,60647,41.91924,-87.70858,Apartment,Entire home/apt,1,1,1,0,$55.00 ,100
21413004,West Town,60622,41.89496,-87.67247,Loft,Entire home/apt,4,1.5,2,2,$175.00 ,100
21414026,Lake View,60657,41.94041,-87.67051,Apartment,Private room,2,1,1,1,$60.00 ,99
21423682,Lincoln Square,60625,41.9681,-87.69803,Apartment,Entire home/apt,4,1,2,2,$250.00 ,100
21424882,Lincoln Park,60614,41.91541,-87.63527,Apartment,Entire home/apt,5,2,2,3,$99.00 ,96
21425414,Irving Park,60618,41.95562,-87.72712,House,Entire home/apt,12,3.5,5,6,$173.00 ,94
21436420,Lake View,60657,41.94539,-87.65145,Apartment,Entire home/apt,8,2,3,4,$111.00 ,95
21438121,West Town,60622,41.89462,-87.67285,Apartment,Private room,1,2,1,1,$45.00 ,96
21438881,Mckinley Park,60608,41.82967,-87.67886,Apartment,Private room,2,1,1,1,$45.00 ,
21447696,Edgewater,60660,41.99365,-87.67107,Apartment,Entire home/apt,3,1,2,2,$90.00 ,
21457612,Near West Side,60607,41.86907,-87.65953,Condominium,Entire home/apt,2,1,1,1,$151.00 ,98
21462424,West Town,60622,41.89506,-87.67289,Apartment,Shared room,2,2,1,1,$45.00 ,96
21471452,West Town,60622,41.89643,-87.68014,Apartment,Private room,2,1,1,1,$115.00 ,
21472684,Oakland,60653,41.8255,-87.60599,House,Entire home/apt,12,3.5,5,7,$400.00 ,96
21473402,Lincoln Park,60614,41.92987,-87.65015,Apartment,Entire home/apt,4,2,2,2,$225.00 ,88
21474174,Lake View,60657,41.93944,-87.66421,Apartment,Entire home/apt,5,1,2,3,$69.00 ,97
21476855,Near North Side,60654,41.89053,-87.62866,Apartment,Entire home/apt,4,1,1,2,$63.00 ,99
21486716,Logan Square,60647,41.91946,-87.70392,Guest suite,Entire home/apt,2,1,1,1,$85.00 ,100
21486813,North Center,60618,41.95144,-87.68164,Apartment,Entire home/apt,4,2,2,2,$140.00 ,98
21487606,Portage Park,60634,41.94794,-87.77038,Apartment,Entire home/apt,5,1,2,3,$45.00 ,99
21488226,Avondale,60618,41.93487,-87.70182,House,Entire home/apt,16,3.5,6,7,$325.00 ,98
21488872,West Town,60642,41.88984,-87.65637,Apartment,Entire home/apt,4,1,2,2,$79.00 ,89
21501639,Hermosa,60641,41.93786,-87.74067,Apartment,Entire home/apt,2,1,1,1,$40.00 ,97
21505436,Near West Side,60661,41.88114,-87.64378,Apartment,Entire home/apt,5,1,2,3,$80.00 ,88
21516696,Norwood Park,60646,41.99255,-87.78391,House,Private room,8,1.5,3,4,$60.00 ,97
21518920,Loop,60605,41.87062,-87.62532,Apartment,Entire home/apt,6,2,3,3,$173.00 ,88
21524818,Near North Side,60610,41.90467,-87.63444,Condominium,Entire home/apt,6,1,2,3,$118.00 ,85
21525948,Logan Square,60647,41.92259,-87.7127,Condominium,Entire home/apt,5,1,2,3,$73.00 ,95
21535236,Hyde Park,60615,41.80015,-87.60323,Apartment,Entire home/apt,5,1,1,3,$80.00 ,86
21539533,Kenwood,60615,41.80253,-87.60377,Townhouse,Private room,2,1,1,1,$39.00 ,99
21545552,Dunning,60707,41.93775,-87.81535,Apartment,Entire home/apt,4,1,1,2,$74.00 ,99
21547974,Lincoln Park,60614,41.91341,-87.63927,Condominium,Entire home/apt,3,1,2,2,$80.00 ,
21549436,Avondale,60618,41.93674,-87.72061,Apartment,Entire home/apt,3,1,1,1,$75.00 ,98
21550660,West Town,60622,41.91042,-87.673,Apartment,Entire home/apt,2,2,1,1,$125.00 ,100
21551878,Lake View,60657,41.93821,-87.66538,Apartment,Private room,2,1,1,1,$25.00 ,100
21553035,Pullman,60628,41.68923,-87.60536,Townhouse,Entire home/apt,6,1.5,3,3,$91.00 ,98
21553179,Lake View,60657,41.9385,-87.66546,Apartment,Private room,2,2,1,1,$30.00 ,96
21558658,Near West Side,60607,41.87708,-87.64277,Apartment,Private room,2,1,1,2,$10.00 ,87
21563403,Lower West Side,60608,41.85848,-87.66668,Apartment,Private room,2,1,1,1,$55.00 ,100
21565589,North Center,60618,41.93979,-87.68168,Apartment,Entire home/apt,8,1.5,3,4,$129.00 ,94
21567141,West Ridge,60659,41.99542,-87.68967,Condominium,Private room,3,1,1,2,$49.00 ,99
21567162,North Center,60618,41.94309,-87.68005,Apartment,Entire home/apt,4,1,2,2,$125.00 ,100
21568429,Lake View,60657,41.93472,-87.64961,Apartment,Private room,2,1.5,1,1,$70.00 ,97
21568543,Lake View,60657,41.94027,-87.66565,Apartment,Private room,2,1,1,1,$20.00 ,97
21568743,Lake View,60657,41.9461,-87.65115,Apartment,Entire home/apt,5,1,3,3,$111.00 ,98
21574987,Albany Park,60625,41.97328,-87.70523,Condominium,Entire home/apt,4,1,2,3,$79.00 ,95
21580224,Lincoln Park,60614,41.91204,-87.6489,House,Entire home/apt,14,3,4,6,$399.00 ,90
21583281,Uptown,60640,41.96466,-87.66235,Apartment,Entire home/apt,2,1,1,1,$35.00 ,99
21589750,Logan Square,60647,41.93109,-87.70701,House,Entire home/apt,6,2,3,4,$145.00 ,
21596172,Forest Glen,60630,41.97421,-87.75149,Bungalow,Private room,1,1,1,1,$55.00 ,100
21597482,Lower West Side,60608,41.85804,-87.65055,Apartment,Private room,1,1,1,1,$38.00 ,100
21603579,West Town,60642,41.89079,-87.65787,Condominium,Entire home/apt,4,1.5,1,2,$140.00 ,100
21605962,Lower West Side,60608,41.85798,-87.6505,Apartment,Entire home/apt,6,1.5,3,3,$165.00 ,95
21610508,Lincoln Park,60614,41.92038,-87.6639,Apartment,Entire home/apt,6,1,2,3,$100.00 ,96
21612005,Irving Park,60618,41.95409,-87.72617,House,Private room,3,1,1,2,$55.00 ,97
21612957,Lake View,60657,41.94556,-87.65017,Apartment,Shared room,4,1,1,4,$28.00 ,100
21623088,Logan Square,60647,41.92606,-87.70992,Apartment,Private room,2,1,1,1,$45.00 ,94
21623896,Near South Side,60605,41.86565,-87.62625,Apartment,Entire home/apt,4,2,0,3,$88.00 ,
21629754,Lower West Side,60608,41.84784,-87.68492,Condominium,Private room,2,1,1,1,$69.00 ,95
21630627,West Town,60622,41.91086,-87.66982,Condominium,Entire home/apt,4,1,1,2,$150.00 ,100
21630843,Near South Side,60616,41.85471,-87.62754,Apartment,Entire home/apt,6,1,2,4,$200.00 ,92
21636569,Rogers Park,60626,42.00504,-87.65903,Apartment,Entire home/apt,2,1,0,1,$68.00 ,90
21636681,Edgewater,60660,41.98418,-87.67146,Apartment,Private room,2,1,1,1,$25.00 ,95
21644999,Lake View,60657,41.94228,-87.64211,Condominium,Private room,2,1,1,1,$125.00 ,100
21646435,Loop,60607,41.87766,-87.63397,Condominium,Entire home/apt,5,2,2,2,$105.00 ,
21647029,North Center,60613,41.94666,-87.67508,Apartment,Entire home/apt,10,2,4,4,$200.00 ,99
21648347,Dunning,60634,41.93984,-87.78709,House,Private room,2,1,1,1,$69.00 ,99
21648462,Dunning,60634,41.93984,-87.78788,House,Private room,2,1,1,1,$49.00 ,96
21650209,West Ridge,60659,41.98916,-87.69208,Apartment,Entire home/apt,4,1,2,2,$98.00 ,100
21660202,Lake View,60657,41.94466,-87.64937,Apartment,Shared room,3,1,1,3,$75.00 ,100
21660918,Lake View,60657,41.94528,-87.65205,Apartment,Shared room,2,1,1,2,$45.00 ,100
21661168,Portage Park,60634,41.95632,-87.77406,Apartment,Entire home/apt,4,1,1,3,$60.00 ,90
21661244,Lake View,60657,41.946,-87.65242,Apartment,Shared room,2,1,1,2,$45.00 ,100
21661817,Lincoln Park,60614,41.91792,-87.6544,Loft,Entire home/apt,6,2,3,3,$300.00 ,
21663035,Lake View,60657,41.93986,-87.66365,Apartment,Private room,2,1,1,1,$20.00 ,95
21665879,Dunning,60634,41.93989,-87.78783,House,Private room,2,1,1,1,$44.00 ,100
21667138,Dunning,60634,41.93841,-87.78782,House,Private room,1,1,1,1,$45.00 ,98
21667420,Dunning,60634,41.93991,-87.78643,House,Private room,1,1,1,1,$59.00 ,95
21667691,Lake View,60657,41.94666,-87.6493,Apartment,Shared room,1,1,1,1,$27.00 ,98
21668110,Jefferson Park,60630,41.97178,-87.76677,Guest suite,Entire home/apt,2,1,1,1,$30.00 ,97
21676916,Near North Side,60611,41.89204,-87.62624,Boutique hotel,Private room,4,1,1,4,$600.00 ,100
21677144,Edgewater,60660,41.99338,-87.67043,Apartment,Entire home/apt,4,1,2,2,$88.00 ,100
21678043,Lake View,60657,41.9393,-87.65266,Apartment,Shared room,1,1,1,1,$25.00 ,100
21678230,Lake View,60657,41.94133,-87.65368,Apartment,Shared room,1,1,1,1,$25.00 ,100
21678284,Lake View,60657,41.94119,-87.65396,Apartment,Shared room,1,1,1,1,$28.00 ,97
21678923,Lake View,60657,41.94651,-87.65011,Condominium,Shared room,6,1,1,6,$110.00 ,100
21679357,Lake View,60657,41.94567,-87.64919,Condominium,Shared room,5,1,1,5,$110.00 ,
21679500,Lake View,60657,41.94559,-87.64933,Condominium,Shared room,4,1,1,4,$80.00 ,100
21679688,Lake View,60657,41.93884,-87.65232,Condominium,Shared room,3,1,1,3,$70.00 ,93
21680517,Garfield Ridge,60638,41.79053,-87.78152,Apartment,Entire home/apt,2,1,1,1,$100.00 ,
21681234,Lincoln Square,60625,41.96426,-87.68528,Apartment,Entire home/apt,2,1,1,1,$125.00 ,98
21684622,Logan Square,,41.91859,-87.68645,Apartment,Entire home/apt,6,1,2,3,$69.00 ,98
21685406,Uptown,60613,41.96036,-87.6515,Apartment,Private room,2,1,1,1,$40.00 ,99
21690075,Near North Side,60610,41.90509,-87.63376,Condominium,Entire home/apt,3,1,1,1,$125.00 ,94
21690615,Lake View,60613,41.94743,-87.65906,Condominium,Entire home/apt,12,2,3,3,$600.00 ,99
21692794,Near West Side,60612,41.88155,-87.66875,Apartment,Entire home/apt,3,1,0,1,$120.00 ,
21693177,Belmont Cragin,60634,41.93191,-87.78339,House,Entire home/apt,4,1,2,2,$65.00 ,100
21694897,Lake View,60657,41.94513,-87.64918,Condominium,Shared room,3,1,1,3,$70.00 ,100
21695306,Lake View,60657,41.94055,-87.65429,Condominium,Shared room,2,1,1,2,$54.00 ,
21695428,Lake View,60657,41.9407,-87.65206,Condominium,Shared room,2,1,1,2,$54.00 ,100
21695514,Lake View,60657,41.94614,-87.64951,Condominium,Shared room,2,1,1,2,$54.00 ,
21696340,West Town,60642,41.90495,-87.66281,Condominium,Entire home/apt,4,1,1,2,$85.00 ,88
21696464,West Town,60622,41.89882,-87.68792,Apartment,Entire home/apt,3,1,1,2,$93.00 ,100
21696642,Near North Side,60654,41.89278,-87.63006,Apartment,Entire home/apt,4,2,2,2,$118.00 ,
21700360,Rogers Park,60626,41.9993,-87.67294,House,Private room,3,1,1,1,$90.00 ,100
21700413,West Town,60622,41.90304,-87.66963,Apartment,Entire home/apt,2,1,1,1,$110.00 ,95
21700748,Uptown,60640,41.96407,-87.65188,Condominium,Private room,2,1,1,1,$90.00 ,98
21701582,Uptown,60613,41.96212,-87.64644,Apartment,Private room,4,1,1,2,$50.00 ,97
21701883,West Town,60642,41.89101,-87.65809,Guesthouse,Entire home/apt,4,1,1,2,$90.00 ,97
21710408,Logan Square,60618,41.934,-87.68793,Townhouse,Entire home/apt,8,3,3,4,$498.00 ,
21712000,Logan Square,60622,41.917,-87.67186,House,Entire home/apt,4,1,2,2,$90.00 ,98
21717512,Lower West Side,60608,41.85742,-87.67148,Apartment,Private room,2,1,1,1,$47.00 ,100
21721261,East Garfield Park,60612,41.8773,-87.69466,Apartment,Entire home/apt,8,1,3,4,$100.00 ,96
21726928,Lake View,60657,41.9399,-87.66349,Apartment,Private room,2,1,1,1,$40.00 ,97
21736570,North Center,60657,41.94184,-87.6782,House,Entire home/apt,3,1,1,3,$85.00 ,98
21738134,Grand Boulevard,60653,41.814,-87.61584,House,Entire home/apt,12,2,4,7,$299.00 ,88
21739162,West Town,60622,41.90137,-87.68064,Apartment,Entire home/apt,2,1,1,1,$60.00 ,100
21741024,Portage Park,60634,41.93943,-87.76897,Apartment,Entire home/apt,4,2,2,2,$70.00 ,
21748100,Logan Square,60647,41.92054,-87.71558,Loft,Entire home/apt,2,1,1,1,$48.00 ,98
21749317,West Town,60622,41.90348,-87.67196,Apartment,Private room,3,1,1,1,$45.00 ,100
21754384,Jefferson Park,60630,41.97098,-87.76597,Apartment,Entire home/apt,4,1,1,2,$40.00 ,97
21756200,Lake View,60657,41.94097,-87.66354,Townhouse,Entire home/apt,6,2,2,3,$119.00 ,96
21764694,Forest Glen,60630,41.97654,-87.74931,Bungalow,Private room,1,1,0,1,$46.00 ,100
21771175,Portage Park,60641,41.96194,-87.7485,Apartment,Private room,1,1,1,1,$95.00 ,100
21772526,Rogers Park,60626,41.99913,-87.67043,Apartment,Entire home/apt,3,1,1,2,$90.00 ,99
21772553,Austin,60639,41.91435,-87.76508,House,Entire home/apt,5,1,2,3,$45.00 ,94
21782770,West Lawn,60652,41.75428,-87.72759,Condominium,Entire home/apt,4,2,2,3,$79.00 ,95
21783333,Hyde Park,60615,41.80094,-87.60358,Condominium,Entire home/apt,8,3,4,4,$150.00 ,99
21783531,West Town,60642,41.89234,-87.64966,Condominium,Entire home/apt,6,2,2,3,$79.00 ,97
21783907,Austin,60707,41.92032,-87.80041,House,Private room,2,1,1,1,$105.00 ,85
21784529,Logan Square,60647,41.92178,-87.70601,Guest suite,Entire home/apt,5,1.5,1,2,$79.00 ,100
21784716,Lincoln Park,60614,41.923,-87.65291,Townhouse,Entire home/apt,8,2.5,3,4,$139.00 ,89
21785655,Lake View,60657,41.94696,-87.65139,Condominium,Private room,2,1,1,1,$75.00 ,80
21786906,Avondale,60618,41.93467,-87.69051,Apartment,Entire home/apt,4,1,1,1,$90.00 ,96
21788299,Logan Square,60622,41.91636,-87.67392,Apartment,Entire home/apt,6,2.5,3,3,$239.00 ,100
21789087,Avondale,60618,41.93329,-87.71944,House,Entire home/apt,6,1,2,3,$150.00 ,99
21796255,Norwood Park,60631,41.99638,-87.81884,House,Entire home/apt,4,2,2,3,$150.00 ,
21796627,Uptown,60613,41.95564,-87.65553,Condominium,Entire home/apt,5,2,3,4,$200.00 ,
21797009,Near North Side,60611,41.8918,-87.61985,Condominium,Entire home/apt,4,2,2,3,$280.00 ,
21802525,Near North Side,60654,41.89426,-87.64303,Condominium,Private room,4,1,1,1,$69.00 ,
21804628,Logan Square,60647,41.92119,-87.70177,Apartment,Entire home/apt,2,1,1,1,$125.00 ,
21808592,Jefferson Park,60630,41.97497,-87.78705,House,Private room,2,2,1,1,$24.00 ,97
21810308,Lake View,60657,41.94316,-87.65967,Townhouse,Entire home/apt,6,2.5,3,5,$290.00 ,
21810646,Near South Side,60616,41.85662,-87.62824,Townhouse,Entire home/apt,5,2,3,4,$220.00 ,
21810955,Jefferson Park,60630,41.97558,-87.78523,House,Private room,2,2,1,1,$23.00 ,100
21811012,West Town,60622,41.89955,-87.677,Apartment,Entire home/apt,2,1,0,1,$80.00 ,100
21814029,Lincoln Park,60614,41.93187,-87.66258,House,Entire home/apt,16,4.5,8,9,$975.00 ,86
21814794,Edgewater,60660,41.99278,-87.65752,Apartment,Entire home/apt,2,1,1,1,$60.00 ,
21817193,Douglas,60616,41.83592,-87.61534,Condominium,Entire home/apt,4,1,2,2,$110.00 ,85
21817363,Albany Park,60625,41.96881,-87.70767,Apartment,Entire home/apt,6,2,3,3,$175.00 ,98
21817797,Lincoln Park,60614,41.92907,-87.64152,Condominium,Entire home/apt,3,1,1,2,$135.00 ,
21817989,Near West Side,60607,41.88652,-87.65704,Loft,Entire home/apt,4,2,2,3,$275.00 ,
21828694,Hyde Park,60615,41.79852,-87.58555,Condominium,Private room,1,1,1,1,$150.00 ,
21828958,Near West Side,60607,41.87218,-87.65226,Apartment,Entire home/apt,4,1,2,2,$100.00 ,80
21833845,Uptown,60640,41.97615,-87.66323,House,Entire home/apt,6,3,4,6,$225.00 ,
21838090,Lake View,60657,41.9464,-87.64944,Condominium,Shared room,1,1,1,1,$54.00 ,100
21839421,West Town,60622,41.90724,-87.69524,Apartment,Entire home/apt,8,3,4,5,$59.00 ,98
21846991,Irving Park,60618,41.95193,-87.70893,Apartment,Entire home/apt,6,1,2,2,$179.00 ,100
21849180,Woodlawn,60637,41.77707,-87.60942,Apartment,Entire home/apt,7,2,3,2,$150.00 ,
21856463,West Town,60622,41.90304,-87.67278,Apartment,Entire home/apt,5,2,2,3,$200.00 ,100
21860008,Lake View,60657,41.94654,-87.65523,Hostel,Private room,1,11,1,4,$23.00 ,87
21862111,Lincoln Square,60625,41.96704,-87.6935,Guest suite,Entire home/apt,5,1,1,3,$95.00 ,99
21862235,West Town,60642,41.89212,-87.65681,Apartment,Entire home/apt,7,2,2,3,$183.00 ,99
21868450,West Town,60622,41.90027,-87.66904,Condominium,Entire home/apt,6,3,2,2,$125.00 ,100
21868975,Near North Side,60610,41.90892,-87.63494,Apartment,Entire home/apt,2,1,1,1,$120.00 ,82
21878178,Edgewater,60660,41.99692,-87.66893,Apartment,Entire home/apt,6,1,2,2,$75.00 ,90
21879603,Lincoln Park,60614,41.92803,-87.64454,Condominium,Entire home/apt,5,2,2,4,$152.00 ,99
21883870,Near North Side,60611,41.89146,-87.62613,Boutique hotel,Private room,2,1,1,1,$600.00 ,90
21890842,Near West Side,60661,41.88124,-87.64061,Apartment,Entire home/apt,3,1,1,2,$129.00 ,97
21891700,West Ridge,60645,42.01132,-87.69867,House,Private room,1,1,1,1,$36.00 ,80
21893203,Grand Boulevard,60653,41.81387,-87.61661,House,Entire home/apt,8,1,2,4,$125.00 ,91
21894548,West Town,60622,41.90224,-87.67913,Apartment,Entire home/apt,2,1,1,1,$63.00 ,99
21900672,Logan Square,60647,41.92448,-87.7232,House,Entire home/apt,12,2,4,7,$114.00 ,99
21901126,Uptown,60640,41.97427,-87.65757,Condominium,Private room,2,1,1,1,$29.00 ,99
21912531,Logan Square,60647,41.91756,-87.68795,Townhouse,Entire home/apt,12,2,3,4,$135.00 ,91
21922221,Avondale,60639,41.93369,-87.72944,Bungalow,Private room,2,1,1,1,$45.00 ,100
21924486,Edgewater,60660,41.98851,-87.65654,Apartment,Entire home/apt,3,1,1,1,$130.00 ,80
21924833,Lincoln Park,60614,41.91392,-87.63952,Apartment,Entire home/apt,5,1.5,2,3,$200.00 ,97
21925832,New City,60609,41.81593,-87.64197,Apartment,Private room,2,1,1,1,$65.00 ,100
21926532,Garfield Ridge,60638,41.79526,-87.76421,Apartment,Entire home/apt,4,1,1,1,$94.00 ,98
21927025,Near West Side,60612,41.88415,-87.6842,Condominium,Private room,2,1,1,1,$37.00 ,92
21933351,Edgewater,60660,41.99396,-87.67301,Townhouse,Entire home/apt,10,2,3,6,$200.00 ,100
21961095,Near North Side,60654,41.89284,-87.64038,Loft,Entire home/apt,6,2,2,3,$350.00 ,100
21967501,Rogers Park,60626,42.00282,-87.66152,Apartment,Entire home/apt,2,1,1,2,$40.00 ,100
21968794,Lake View,60657,41.94695,-87.65008,Condominium,Entire home/apt,4,2,2,2,$115.00 ,97
21978451,Lake View,60613,41.9603,-87.66864,Condominium,Entire home/apt,4,2,2,2,$125.00 ,100
21980644,Logan Square,60647,41.92081,-87.70917,Apartment,Private room,2,1,1,1,$28.00 ,97
21980739,Douglas,60653,41.82531,-87.62613,Condominium,Private room,6,2,3,5,$135.00 ,100
21983043,Uptown,60640,41.97051,-87.65856,Townhouse,Private room,2,1,1,1,$87.00 ,94
21983138,Lake View,60613,41.94671,-87.66586,Apartment,Entire home/apt,4,1,2,2,$99.00 ,
21984955,Lake View,60613,41.94837,-87.65939,Apartment,Entire home/apt,6,1,2,3,$70.00 ,100
21990025,West Town,60642,41.90071,-87.66671,Apartment,Private room,2,1,1,1,$70.00 ,95
21994824,Woodlawn,60637,41.77608,-87.59451,Apartment,Entire home/apt,4,1,1,1,$85.00 ,97
22000679,West Town,60622,41.89983,-87.69578,Apartment,Entire home/apt,8,1,2,4,$94.00 ,99
22001585,Lincoln Park,60614,41.91121,-87.64953,Condominium,Entire home/apt,6,1,2,3,$199.00 ,
